"word","index","year","page","frequency","articleCount","stfreq","pagegroup","category","pagegrpnew","decade"
"United","1941:1",1941,1,9,123,7.31707317073171,1,"Persons and Places","front","1940"
"dress","1941:1",1941,1,9,123,7.31707317073171,1,"Events and Society ","front","1940"
"York","1941:1",1941,1,8,123,6.50406504065041,1,"Persons and Places","front","1940"
"Manila","1941:3",1941,3,35,144,24.3055555555556,2,"Persons and Places","front","1940"
"radio","1941:3",1941,3,24,144,16.6666666666667,2,"Events and Society ","front","1940"
"English","1941:3",1941,3,22,144,15.2777777777778,2,"Politics and Power","front","1940"
"London","1941:3",1941,3,21,144,14.5833333333333,2,"Persons and Places","front","1940"
"Melbourne","1941:3",1941,3,17,144,11.8055555555556,2,"Persons and Places","front","1940"
"except","1941:3",1941,3,15,144,10.4166666666667,2,"Events and Society ","front","1940"
"air","1941:3",1941,3,12,144,8.33333333333333,2,"Events and Society ","front","1940"
"Rangoon","1941:3",1941,3,11,144,7.63888888888889,2,"Persons and Places","front","1940"
"British","1941:3",1941,3,10,144,6.94444444444444,2,"Politics and Power","front","1940"
"Delhi","1941:3",1941,3,10,144,6.94444444444444,2,"Persons and Places","front","1940"
"United","1941:3",1941,3,10,144,6.94444444444444,2,"Persons and Places","front","1940"
"war","1941:6",1941,6,33,275,21.8181818181818,3,"Events and Society ","middle","1940"
"London","1941:6",1941,6,45,275,16.3636363636364,3,"Persons and Places","middle","1940"
"Sir","1941:6",1941,6,31,275,11.2727272727273,3,"Persons and Places","middle","1940"
"Malaya","1941:6",1941,6,22,275,8,3,"Persons and Places","middle","1940"
"Singapore","1941:6",1941,6,20,275,7.27272727272727,3,"Persons and Places","middle","1940"
"letter","1941:6",1941,6,17,275,6.18181818181818,3,"Events and Society ","middle","1940"
"many","1941:6",1941,6,14,275,5.09090909090909,3,"Events and Society ","middle","1940"
"way","1941:6",1941,6,14,275,5.09090909090909,3,"Events and Society ","middle","1940"
"wool","1941:6",1941,6,14,275,5.09090909090909,3,"Business and Commerce","middle","1940"
"Government","1941:6",1941,6,13,275,4.72727272727273,3,"Politics and Power","middle","1940"
"little","1941:6",1941,6,13,275,4.72727272727273,3,"Events and Society ","middle","1940"
"water","1941:6",1941,6,13,275,4.72727272727273,3,"Events and Society ","middle","1940"
"London","1941:7",1941,7,640,1471,43.5078178110129,4,"Persons and Places","middle","1940"
"British","1941:7",1941,7,313,1471,21.2780421481985,4,"Politics and Power","middle","1940"
"Germany","1941:7",1941,7,189,1471,12.8484024473148,4,"Persons and Places","middle","1940"
"Minister","1941:7",1941,7,167,1471,11.3528212100612,4,"Politics and Power","middle","1940"
"Britain","1941:7",1941,7,141,1471,9.58531611148878,4,"Politics and Power","middle","1940"
"United","1941:7",1941,7,127,1471,8.63358259687288,4,"Persons and Places","middle","1940"
"Japanese","1941:7",1941,7,125,1471,8.49762066621346,4,"Politics and Power","middle","1940"
"Italian","1941:7",1941,7,123,1471,8.36165873555404,4,"Persons and Places","middle","1940"
"war","1941:7",1941,7,120,1471,8.15771583956492,4,"Events and Society ","middle","1940"
"States","1941:7",1941,7,106,1471,7.20598232494901,4,"Persons and Places","middle","1940"
"Singapore","1941:11",1941,11,830,2203,37.6758965047662,5,"Persons and Places","middle","1940"
"Court","1941:11",1941,11,159,2203,20.0181570585566,5,"Politics and Power","middle","1940"
"Chinese","1941:11",1941,11,282,2203,12.8007262823423,5,"Politics and Power","middle","1940"
"Malaya","1941:11",1941,11,222,2203,10.0771674988652,5,"Persons and Places","middle","1940"
"road","1941:11",1941,11,196,2203,8.89695869269178,5,"Events and Society ","middle","1940"
"charge","1941:11",1941,11,157,2203,7.12664548343168,5,"Events and Society ","middle","1940"
"Club","1941:11",1941,11,146,2203,6.62732637312755,5,"Politics and Power","middle","1940"
"Government","1941:11",1941,11,140,2203,6.35497049477985,5,"Politics and Power","middle","1940"
"meeting","1941:11",1941,11,137,2203,6.21879255560599,5,"Politics and Power","middle","1940"
"India","1941:11",1941,11,136,2203,6.17339990921471,5,"Persons and Places","middle","1940"
"London","1941:13",1941,13,705,1497,47.0941883767535,6,"Persons and Places","back","1940"
"British","1941:13",1941,13,331,1497,22.1108884435538,6,"Politics and Power","back","1940"
"Minister","1941:13",1941,13,227,1497,15.1636606546426,6,"Politics and Power","back","1940"
"Germany","1941:13",1941,13,214,1497,14.2952571810287,6,"Persons and Places","back","1940"
"United","1941:13",1941,13,175,1497,11.690046760187,6,"Persons and Places","back","1940"
"Britain","1941:13",1941,13,153,1497,10.2204408817635,6,"Politics and Power","back","1940"
"Japanese","1941:13",1941,13,152,1497,10.1536406145625,6,"Politics and Power","back","1940"
"war","1941:13",1941,13,152,1497,10.1536406145625,6,"Events and Society ","back","1940"
"States","1941:13",1941,13,141,1497,9.4188376753507,6,"Persons and Places","back","1940"
"Government","1941:13",1941,13,117,1497,7.81563126252505,6,"Politics and Power","back","1940"
"Washington","1941:13",1941,13,104,1497,6.94722778891116,6,"Persons and Places","back","1940"
"Singapore","1941:15",1941,15,587,2225,26.3820224719101,7,"Persons and Places","back","1940"
"division","1941:15",1941,15,504,2225,22.6516853932584,7,"Events and Society ","back","1940"
"match","1941:15",1941,15,491,2225,22.0674157303371,7,"Events and Society ","back","1940"
"Club","1941:15",1941,15,483,2225,21.7078651685393,7,"Politics and Power","back","1940"
"played","1941:15",1941,15,442,2225,19.8651685393258,7,"Events and Society ","back","1940"
"beat","1941:15",1941,15,430,2225,19.3258426966292,7,"Events and Society ","back","1940"
"second","1941:15",1941,15,380,2225,17.0786516853933,7,"Events and Society ","back","1940"
"league","1941:15",1941,15,297,2225,13.3483146067416,7,"Events and Society ","back","1940"
"soccer","1941:15",1941,15,293,2225,13.1685393258427,7,"Events and Society ","back","1940"
"Clubs","1941:15",1941,15,278,2225,12.4943820224719,7,"Events and Society ","back","1940"
"London","1942:4",1942,4,88,312,28.2051282051282,1,"Persons and Places","front","1940"
"Japanese","1942:4",1942,4,86,312,27.5641025641026,1,"Politics and Power","front","1940"
"war","1942:4",1942,4,43,312,25.6410256410257,1,"Events and Society ","front","1940"
"Singapore","1942:4",1942,4,43,312,13.7820512820513,1,"Persons and Places","front","1940"
"enemy","1942:4",1942,4,43,312,13.7820512820513,1,"Politics and Power","front","1940"
"communique","1942:4",1942,4,36,312,11.5384615384615,1,"Politics and Power","front","1940"
"Malaya","1942:4",1942,4,33,312,10.5769230769231,1,"Persons and Places","front","1940"
"British","1942:4",1942,4,32,312,10.2564102564103,1,"Politics and Power","front","1940"
"Chinese","1942:4",1942,4,30,312,9.61538461538462,1,"Politics and Power","front","1940"
"Chungking","1942:4",1942,4,28,312,8.97435897435897,1,"Persons and Places","front","1940"
"London","1942:5",1942,5,179,488,36.6803278688525,2,"Persons and Places","front","1940"
"Japanese","1942:5",1942,5,155,488,31.7622950819672,2,"Politics and Power","front","1940"
"war","1942:5",1942,5,68,488,26.4344262295082,2,"Events and Society ","front","1940"
"enemy","1942:5",1942,5,77,488,15.7786885245902,2,"Politics and Power","front","1940"
"communique","1942:5",1942,5,76,488,15.5737704918033,2,"Politics and Power","front","1940"
"British","1942:5",1942,5,74,488,15.1639344262295,2,"Politics and Power","front","1940"
"Washington","1942:5",1942,5,62,488,12.7049180327869,2,"Persons and Places","front","1940"
"troops","1942:5",1942,5,59,488,12.0901639344262,2,"Events and Society ","front","1940"
"Chinese","1942:5",1942,5,58,488,11.8852459016393,2,"Politics and Power","front","1940"
"Singapore","1942:6",1942,6,189,559,33.8103756708408,3,"Persons and Places","middle","1940"
"war","1942:6",1942,6,71,559,22.0035778175314,3,"Events and Society ","middle","1940"
"Japanese","1942:6",1942,6,81,559,14.4901610017889,3,"Politics and Power","middle","1940"
"London","1942:6",1942,6,71,559,12.701252236136,3,"Persons and Places","middle","1940"
"Chinese","1942:6",1942,6,64,559,11.4490161001789,3,"Politics and Power","middle","1940"
"Malaya","1942:6",1942,6,53,559,9.48121645796064,3,"Persons and Places","middle","1940"
"Fund","1942:6",1942,6,48,559,8.58676207513417,3,"Business and Commerce","middle","1940"
"British","1942:6",1942,6,33,559,5.90339892665474,3,"Politics and Power","middle","1940"
"Government","1942:6",1942,6,32,559,5.72450805008945,3,"Politics and Power","middle","1940"
"Johore","1942:6",1942,6,29,559,5.18783542039356,3,"Persons and Places","middle","1940"
"enemy","1942:6",1942,6,29,559,5.18783542039356,3,"Politics and Power","middle","1940"
"Japanese","1942:17",1942,17,93,189,49.2063492063492,4,"Politics and Power","middle","1940"
"London","1942:17",1942,17,46,189,24.3386243386243,4,"Persons and Places","middle","1940"
"Burma","1942:17",1942,17,35,189,18.5185185185185,4,"Persons and Places","middle","1940"
"Chungking","1942:17",1942,17,32,189,16.9312169312169,4,"Persons and Places","middle","1940"
"communique","1942:17",1942,17,31,189,16.4021164021164,4,"Politics and Power","middle","1940"
"Chinese","1942:17",1942,17,27,189,14.2857142857143,4,"Politics and Power","middle","1940"
"enemy","1942:17",1942,17,26,189,13.7566137566138,4,"Politics and Power","middle","1940"
"United","1942:17",1942,17,25,189,13.2275132275132,4,"Persons and Places","middle","1940"
"forces","1942:17",1942,17,25,189,13.2275132275132,4,"Politics and Power","middle","1940"
"American","1942:17",1942,17,23,189,12.1693121693122,4,"Politics and Power","middle","1940"
"British","1942:17",1942,17,22,189,11.6402116402116,4,"Politics and Power","middle","1940"
"Sir","1942:17",1942,17,22,189,11.6402116402116,4,"Persons and Places","middle","1940"
"Japanese","1942:19",1942,19,93,189,49.2063492063492,5,"Politics and Power","middle","1940"
"London","1942:19",1942,19,46,189,24.3386243386243,5,"Persons and Places","middle","1940"
"Burma","1942:19",1942,19,35,189,18.5185185185185,5,"Persons and Places","middle","1940"
"Chungking","1942:19",1942,19,32,189,16.9312169312169,5,"Persons and Places","middle","1940"
"communique","1942:19",1942,19,31,189,16.4021164021164,5,"Politics and Power","middle","1940"
"Chinese","1942:19",1942,19,27,189,14.2857142857143,5,"Politics and Power","middle","1940"
"enemy","1942:19",1942,19,26,189,13.7566137566138,5,"Politics and Power","middle","1940"
"United","1942:19",1942,19,25,189,13.2275132275132,5,"Persons and Places","middle","1940"
"forces","1942:19",1942,19,25,189,13.2275132275132,5,"Politics and Power","middle","1940"
"American","1942:19",1942,19,23,189,12.1693121693122,5,"Politics and Power","middle","1940"
"British","1942:19",1942,19,22,189,11.6402116402116,5,"Politics and Power","middle","1940"
"Sir","1942:19",1942,19,22,189,11.6402116402116,5,"Persons and Places","middle","1940"
"Japanese","1942:21",1942,21,93,189,49.2063492063492,6,"Politics and Power","back","1940"
"London","1942:21",1942,21,46,189,24.3386243386243,6,"Persons and Places","back","1940"
"Burma","1942:21",1942,21,35,189,18.5185185185185,6,"Persons and Places","back","1940"
"Chungking","1942:21",1942,21,32,189,16.9312169312169,6,"Persons and Places","back","1940"
"communique","1942:21",1942,21,31,189,16.4021164021164,6,"Politics and Power","back","1940"
"Chinese","1942:21",1942,21,27,189,14.2857142857143,6,"Politics and Power","back","1940"
"enemy","1942:21",1942,21,26,189,13.7566137566138,6,"Politics and Power","back","1940"
"United","1942:21",1942,21,25,189,13.2275132275132,6,"Persons and Places","back","1940"
"forces","1942:21",1942,21,25,189,13.2275132275132,6,"Politics and Power","back","1940"
"American","1942:21",1942,21,23,189,12.1693121693122,6,"Politics and Power","back","1940"
"British","1942:21",1942,21,22,189,11.6402116402116,6,"Politics and Power","back","1940"
"Sir","1942:21",1942,21,22,189,11.6402116402116,6,"Persons and Places","back","1940"
"Japanese","1942:27",1942,27,93,189,49.2063492063492,7,"Politics and Power","back","1940"
"London","1942:27",1942,27,46,189,24.3386243386243,7,"Persons and Places","back","1940"
"Burma","1942:27",1942,27,35,189,18.5185185185185,7,"Persons and Places","back","1940"
"Chungking","1942:27",1942,27,32,189,16.9312169312169,7,"Persons and Places","back","1940"
"communique","1942:27",1942,27,31,189,16.4021164021164,7,"Politics and Power","back","1940"
"Chinese","1942:27",1942,27,27,189,14.2857142857143,7,"Politics and Power","back","1940"
"enemy","1942:27",1942,27,26,189,13.7566137566138,7,"Politics and Power","back","1940"
"United","1942:27",1942,27,25,189,13.2275132275132,7,"Persons and Places","back","1940"
"forces","1942:27",1942,27,25,189,13.2275132275132,7,"Politics and Power","back","1940"
"American","1942:27",1942,27,23,189,12.1693121693122,7,"Politics and Power","back","1940"
"British","1942:27",1942,27,22,189,11.6402116402116,7,"Politics and Power","back","1940"
"Sir","1942:27",1942,27,22,189,11.6402116402116,7,"Persons and Places","back","1940"
"British","1945:1",1945,1,285,1098,25.9562841530055,1,"Politics and Power","front","1940"
"United","1945:1",1945,1,160,1098,14.5719489981785,1,"Persons and Places","front","1940"
"Japanese","1945:1",1945,1,151,1098,13.752276867031,1,"Politics and Power","front","1940"
"Government","1945:1",1945,1,137,1098,12.4772313296903,1,"Politics and Power","front","1940"
"London","1945:1",1945,1,123,1098,11.2021857923497,1,"Persons and Places","front","1940"
"States","1945:1",1945,1,123,1098,11.2021857923497,1,"Persons and Places","front","1940"
"Minister","1945:1",1945,1,100,1098,9.10746812386157,1,"Politics and Power","front","1940"
"troops","1945:1",1945,1,99,1098,9.01639344262295,1,"Events and Society ","front","1940"
"Allied","1945:1",1945,1,91,1098,8.28779599271403,1,"Politics and Power","front","1940"
"Chinese","1945:1",1945,1,90,1098,8.19672131147541,1,"Politics and Power","front","1940"
"China","1945:1",1945,1,89,1098,8.10564663023679,1,"Persons and Places","front","1940"
"Singapore","1945:2",1945,2,344,895,38.4357541899441,2,"Persons and Places","front","1940"
"Malaya","1945:2",1945,2,129,895,22.3463687150837,2,"Persons and Places","front","1940"
"Japanese","1945:2",1945,2,149,895,16.6480446927374,2,"Politics and Power","front","1940"
"British","1945:2",1945,2,108,895,12.0670391061453,2,"Politics and Power","front","1940"
"road","1945:2",1945,2,69,895,7.70949720670391,2,"Events and Society ","front","1940"
"Chinese","1945:2",1945,2,62,895,6.92737430167598,2,"Politics and Power","front","1940"
"war","1945:2",1945,2,53,895,5.92178770949721,2,"Events and Society ","front","1940"
"Government","1945:2",1945,2,50,895,5.58659217877095,2,"Politics and Power","front","1940"
"many","1945:2",1945,2,49,895,5.47486033519553,2,"Events and Society ","front","1940"
"Singapore","1945:3",1945,3,372,732,50.8196721311475,3,"Persons and Places","middle","1940"
"Malaya","1945:3",1945,3,145,732,30.327868852459,3,"Persons and Places","middle","1940"
"Chinese","1945:3",1945,3,119,732,16.2568306010929,3,"Politics and Power","middle","1940"
"Japanese","1945:3",1945,3,83,732,11.3387978142077,3,"Politics and Power","middle","1940"
"British","1945:3",1945,3,75,732,10.2459016393443,3,"Politics and Power","middle","1940"
"road","1945:3",1945,3,52,732,7.10382513661202,3,"Events and Society ","middle","1940"
"member","1945:3",1945,3,48,732,6.55737704918033,3,"Events and Society ","middle","1940"
"official","1945:3",1945,3,47,732,6.4207650273224,3,"Politics and Power","middle","1940"
"Court","1945:3",1945,3,43,732,5.87431693989071,3,"Politics and Power","middle","1940"
"Singapore","1945:4",1945,4,128,682,18.7683284457478,4,"Persons and Places","middle","1940"
"British","1945:4",1945,4,113,682,16.5689149560117,4,"Politics and Power","middle","1940"
"India","1945:4",1945,4,59,682,15.9824046920821,4,"Persons and Places","middle","1940"
"Japanese","1945:4",1945,4,105,682,15.3958944281525,4,"Politics and Power","middle","1940"
"United","1945:4",1945,4,84,682,12.316715542522,4,"Persons and Places","middle","1940"
"States","1945:4",1945,4,68,682,9.97067448680352,4,"Persons and Places","middle","1940"
