wordCol,yearCol,headlineCol
pledge,1976,Dr. K pledge  on China  ties
pledge,1976,Portugal's pledge on
pledge,1976,Poolside battle goes on despite Beirut truce pledge
timescope,1976,In Timescope
timescope,1976,And in Timescope
timescope,1976,And in Timescope
timescope,1976,In Timescope...
timescope,1976,In Timescope...
timescope,1976,And in Timescope
timescope,1976,And in Timescope
timescope,1976,And in Timescope
timescope,1976,And in Timescope
timescope,1976,And in Timescope
timescope,1976,In Timescope...
timescope,1976,In TIMESCOPE
timescope,1976,In Timescope...
timescope,1976,In Timescope...
timescope,1976,In Timescope...
timescope,1976,In Timescope...
timescope,1976,In Timescope...
timescope,1976,In Timescope...
timescope,1976,In Timescope...
timescope,1976,In Timescope...
timescope,1976,In Timescope...
timescope,1976,In Timescope
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE
timescope,1976,IN TIMESCOPE
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE
timescope,1976,IN TIMESCOPE
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE...
timescope,1976,IN TIMESCOPE
ban,1976,Ban on sheath knives
ban,1976,Ban on  'instant  mask'  sun  visors?
ban,1976,SOCCER BAN ON GRANDMA
ban,1976,Ban on  visors  for  motor  cyclists  BANNED ' APPROVED
ban,1976,Four-match ban on Krishnan
ban,1976,Life ban  on  motor cyclist
ban,1976,LONDON  LIFTS  BAN ON  HAW PAR  SHARES
ban,1976,BILL TO BAN EXTRA BONUS
ban,1976,LATEST  Call for new  arm ban  treaty
ban,1976,Ban for 47 goal fiasco
probe,1976,AIRGIRL DRUG RING PROBE
probe,1976,Bob Kennedy killing: New probe
probe,1976,Police probe $4.3 mil cheat report
probe,1976,Police probe stock market phones cut-off
probe,1976,Probe is ordered into twotanker collision
probe,1976, ??100 m London fraud cases probe
probe,1976,Police order probe
probe,1976,"Bogus'  claim  for  $30,000: A probe"
probe,1976,HAW PAR: GOVT ORDERS PROBE
probe,1976,Grundy to  join  Haw Par probe
probe,1976,INSIDER TRADING' PROBE
probe,1976,Haw Par  to pay  cost of  probe
probe,1976,Police officer in vice ring' probe
polls,1976,Parties barred from polls
polls,1976,LATEST  Three die in polls clash
polls,1976,FOCUS ON NEXT YEAR'S U.S. POLLS
polls,1976,Indira freed from polls conviction
polls,1976,Alliance  accepts  Berjaya  polls  challenge
air,1976,Storms cut Thai air and mil links
air,1976,16 AIR  CRASH  VICTIMS:  BODIES  FOUND
air,1976,AIR-CON COACH SERVICES TO CBD
air,1976,7 killed In air crashes
air,1976,Holiday  air  crash: 60 killed
air,1976,Soviet  N-tests  'spill'  into  the air
air,1976,POLICE FIRE  INTO AIR TO BREAK  UP MOB
war,1976,Evacuees fly in from war city
war,1976,Automated war
war,1976,War at  any  moment.  warns  N. Korea
war,1976,GANGLAND WAR ALERT
war,1976,ARE SPACEMEN  WAGING  WAR ON EARTH?
war,1976,TIMOR: IT'S CIVIL WAR
war,1976,War games end
war,1976,COLD WAR TRADE IN HUMAN LIVES
seized,1976,Gangland banners  seized in police  raids
seized,1976,"Red flags, banners seized in KL"
seized,1976,"$200,000 hashish seized from ship"
seized,1976,-IGP  murder pistol seized
seized,1976,RED FLAGS SEIZED IN KL
seized,1976,24 guns seized
seized,1976,LATEST  Arms seized  from three  in plane
seized,1976,"$700,000  morphine seized"
seized,1976,"Heroin worth $35,000 seized"
seized,1976,$10 m hashish seized
shock,1976,Shock for our national stars
shock,1976,$ 316 m SHOCK FOR PERNAS
shock,1976,Arshad shock
shock,1976,Fish for  S'pore:  10 pc cut  shock
shock,1976,Shock for Perak
shock,1976,Pay up $11m' shock for  Imperial Securities
shock,1976,No bonus' shock for civil servants
shock,1976,NZ polls: Shock Labour defeat
shock,1976,King's Cup shock win by S'pore
airport,1976,Hostage drama at airport
airport,1976,Airport to reopen
airport,1976,"$140,000 THEFT AT AIRPORT"
airport,1976,Airport bomb blast  drama
airport,1976,Addis Ababa airport alert
airport,1976,Cairo airport sabotage
airport,1976,Sneak attack 3 km from airport
airport,1976,Changi to be future civil airport
airport,1976,"$17,000 theft at airport"
airport,1976,SIA BOEING IN HK AIRPORT DRAMA
airport,1976,Attackon  airport  in  abortive  hijack
airport,1976,Airport heroin haul: Four from HK held
airport,1976,Three lie  in airport  blast
court,1976,Dispute for the World Court
court,1976,13-death  fire:  Govt to  bring shipyard to court
court,1976,Datuk Wong  (FREED BY HIGH COURT)  detained again
court,1976,COURT HEARS OF SECRET  FUND
court,1976,Pinder in  hospital;  Court  told of  possible  surgery
court,1976,Freedom  dash  by four  in court  foiled
court,1976,Haw Par:  Court  action  started  by the  Inspectors
court,1976,"I don't know  even about  my own money,  millionaire tells court"
court,1976,Court again  says 'no' to Pinder
court,1976,Malaysian In London court battle for custody of daughter
alert,1976,Addis Ababa airport alert
alert,1976,MALAYSIA PUTS FORCES ON THE ALERT
alert,1976,Thai alert as Khmers take border town
alert,1976,REFUGEES: SEA ALERT
alert,1976,GANGLAND WAR ALERT
alert,1976,BOMB ALERT AT ISABEL'S PALACE
alert,1976,Alert in France over wine growers' protests
alert,1976,Lisbon alert as troops refuse to obey orders
haul,1976,$5m HEROIN HAUL: 22 HELD
haul,1976,"$60,000  liquor  haul from  'calendar  boxes'"
haul,1976,"$250,000 opium  haul at  Thai border"
haul,1976,"Botak' gang's  $280,000  haul  in S'pore"
haul,1976,Drug haul
haul,1976,$2.7 mil drug haul at border
haul,1976,SlBm drugs haul
haul,1976,$1.5 mil heroin haul at border: Two held
haul,1976,Airport heroin haul: Four from HK held
haul,1976,$7.5 mil drug haul
haul,1976,$3m drug haul
dollar,1976,Dollar's slow climb  as gold rises
dollar,1976,US dollar dips even lower
dollar,1976,DOLLAR FALLS  IN  TOKYO
dollar,1976,Man with  the  million  dollar  kick
dollar,1976,Arabs  boost  the  Asian  dollar
dollar,1976,Dollar slips slightly in European marts
dollar,1976,DOLLAR  RALLIES  AFTER  SCHMIDT'S  STATEMENT
dollar,1976,DOLLAR  CLIMBS  IN WORLD  MARKETS
dollar,1976,A REAL SIX MILLION DOLLAR MAN?
dollar,1976,Ringgit's US dollar link cut off
dollar,1976,DOLLAR  DIVES  AS  TRADING OPENS
troops,1976,TROOPS  ATTACK  STRIKING  POLICE  IN LIMA
troops,1976,Troops clash with Reds in Perak
troops,1976,Rebels fighting Red troops
troops,1976,Israeli troops kill 2 Arab guerillas
troops,1976,Troops  kill  armed Red in ambush
troops,1976,Jakarta  sending  troops  to  Timor?
troops,1976,Troops  kill  2 more  border  Reds
troops,1976,Lisbon alert as troops refuse to obey orders
troops,1976,Crash kills 12 troops
troops,1976,Troops to quit Macao soon
troops,1976,Six troops hurt in anbaush
london,1976,London crash:  Spore man's  body?
london,1976,London rallies
london,1976,Price of  gold  falls  on  London  market
london,1976, ??100 m London fraud cases probe
london,1976,"  London    Tin bid: Pernas, Haw Par  to think it over"
london,1976,LONDON  LIFTS  BAN ON  HAW PAR  SHARES
london,1976,SHEARES OFF TO  LONDON TODAY
london,1976,LONDON POLICE HUNT FOR TWO MORE MALAYSIANS
london,1976,HOW PAR:  DBS DENIES LONDON REPORT
million,1976,Magic million
million,1976,Man with  the  million  dollar  kick
million,1976,$7 million robbery
million,1976,Iran borrows $250 million
million,1976,A REAL SIX MILLION DOLLAR MAN?
million,1976,Half million  more
attack,1976,TROOPS  ATTACK  STRIKING  POLICE  IN LIMA
attack,1976,Boss  killed  in  knife  attack
attack,1976,Sneak attack 3 km from airport
attack,1976,Rocket attack on base
attack,1976,Attack  on  police  boat:  Two  killed
attack,1976,GRENADE ATTACK ON CITY BUS: 24  INJURED
attack,1976,"Grenade attack  in kL: 2,000  screened"
attack,1976,ROCKET ATTACK IN  KEDAH
attack,1976,Bomb attack  on car
attack,1976,Bomb attack: Six hurt
attack,1976,Bomb attack
clash,1976,Crowd-police clash stops the Test
clash,1976,Troops clash with Reds in Perak
clash,1976,Bangkok clash
clash,1976,Three slain in border clash
clash,1976,LATEST  Three die in polls clash
clash,1976,Soldiers kill three Reds in clash
clash,1976,2 hurt  in  clash with  Reds
clash,1976,Six hurt in clan clash
accord,1976,rWide accord  on  many  issues
accord,1976,Accord  not  likely  on this  trip'
accord,1976,Accord  on  draft treaty of friendship
accord,1976,Asean  accord  on  'crucial issues'
accord,1976,Egypt-India arm accord
accord,1976,Currency accord
accord,1976,Kukrit: Full accord on withdrawal
accord,1976,Accord on guidelines for dialogue
aid,1976,$ 130 MIL AID TO BUY HOMES
aid,1976,Congress 'yes' to aid?
aid,1976,Cambodia:  Democrat  'no' to aid
aid,1976,House 'no' to aid
aid,1976,$48 m arms aid for Cambodia
aid,1976,AID FOR REFUGEE SHIPS
aid,1976,"Medical aid,  food for refugees"
aid,1976,US arms aid
aid,1976,Quakers send illegal aid to N. Vietnam
demo,1976,"Silent demo by 1,200"
demo,1976,Demo: 62 held
demo,1976,Demo in  Rangoon  against  rising  CoL
peace,1976,HUONG BID FOR A 'PEACE' GOVT
peace,1976,Kukrit spells out way to enduring Asean peace
peace,1976,Peace force plan for Angola
peace,1976,The real threat to peace: Raja
peace,1976,Sary's peace pledge
summit,1976,S'pore  not  against summit:  Raja
summit,1976,Call to put  off Arab  summit
summit,1976,"Kukrit, Lee  call for Asean summit"
summit,1976,Monetary  summit
summit,1976,MEETING TO PAVE WAY FOR  SUMMIT
sabah,1976,Sabah crisis stalemate
sabah,1976,Tun Fuad prompted Sabah plot'
sabah,1976,Sabah Assembly to meet on Aug 11
sabah,1976,Sabah  Alliance 'not in the Front'
car,1976,MOTORIST DIjES  IN BUS-CAR  COLLISION
car,1976,Commuters' wonder car
car,1976,Car ablaze in crash
car,1976,ENVOY'S CAR HIT BY 10 BULLETS
car,1976,Car runs down 10 at scene of accident
car,1976,Car thieves
car,1976,CAR CURBS UP TO 10.15
car,1976,Bombs damage armoured car
car,1976,Catapult sniper caught in 1.30 a.m. car chase
car,1976,Car hurtles into sea: Woman drowns
car,1976,Car-in-sea husband charged with murder
car,1976,BALLOTING FOR HDB CAR PARKS
car,1976,Bomb attack  on car
car,1976,Lawyer escapes car bomb blast
car,1976,SO YOU'VE BOUGHT A NEW CAR...
trial,1976,Pinder trial put off to August
trial,1976,"$3,500  cheque  surprise  at Wee   trial"
trial,1976,Wee Toon-Boon trial
trial,1976,TOON BOON TRIAL: DEFENCE CLOSES
threat,1976,Go home'  threat by  team
threat,1976,ISRAEL'S THREAT
threat,1976,Mile-long oil slick threat to beach
threat,1976,Veto threat
threat,1976,Strike  threat  by  Thai  police
top,1976,Third top HK  officer held for  graft
top,1976,Three  top  Nixon  aides jailed
top,1976,Kuwait at the top
top,1976,BRITAIN'S TOP PRISON
top,1976,Top Tokyo man for* Peking?
top,1976,TOP THREE MEN QUIT HAW PAR
top,1976,TOP MEDICAL AWARD FOR THE PM
top,1976,Top Haw  Par men  invited  to tell  their  story
top,1976,Top CID  man shot in KL
top,1976,Seven Cuban  top  brass in Angola'
price,1976,Heavy price of success   by Elaine Sng
price,1976,PRICE OF  GOLD  JUMPS  AGAIN
price,1976,Indonesia cuts  the price of  heavy oil
price,1976,Oil price  warning
price,1976,Lower oil price?
price,1976,Kahn: Oil price will fa11...
price,1976,OIL: NO  PRICE  HIKE
price,1976,Price of  gold  falls  on  London  market
price,1976,Consumer price index plunges
price,1976,Yamani:  Any  price  hike  will be  gradual
price,1976,Oil price hike
price,1976,Oil price: New K warning
price,1976,OIL PRICE RISE STUDY
price,1976,KL puts a curb  on  petrol  price  bikes
price,1976,Consumer  price index  dips
price,1976,Floor price proposal
price,1976,PLAN TO  RESUME  OIL PRICE  TALKS
gold,1976,PRICE OF  GOLD  JUMPS  AGAIN
gold,1976,Gold: Japan forecast
gold,1976,Dollar's slow climb  as gold rises
gold,1976,Gold Bars  killings: 4  to hang
gold,1976,Price of  gold  falls  on  London  market
gold,1976,SULTANS' GOLD CUP TO S'PORE MALAYS
gold,1976,SWEE  LEE  GETS  HER  GOLD
grab,1976,"$300,000 GEM GRAB"
grab,1976,"$350,000 gem  grab by five armed men"
grab,1976,"$150,000 watches grab by 2 gunmen"
grab,1976,"$100,000 grab  at  bank in KL"
grab,1976,"Robbers 'blind' hotel exec, grab $24,000"
last,1976,THE LAST MOMENTS OF A REBEL'S LIFE
last,1976,All 7  lose their last hope
last,1976,Seeing Ali  was Vall's  last wish
last,1976,A LAST PUFF AND THEN IT'S FAREWELL...
pay,1976,CBD fee:  Cabinet  vetoes  move to  pay back  MPs
pay,1976,President  to get  full pay
pay,1976,$16 pay rise for Aussies
pay,1976,NWC PROPOSES 3 TO 6 PC PAY HIKE
pay,1976,"TAXIS MUST  PAY, TOO"
pay,1976,Govt warning on pay hikes
pay,1976,British  unions'  pay rise  proposal
pay,1976,Union backing  for 10pc pay  ceiling
pay,1976,Haw Par  to pay  cost of  probe
pay,1976,Pay up $11m' shock for  Imperial Securities
pay,1976,Revise  pay  scales'
pay,1976,Royalty agree  to pay cuts
pay,1976,THE BIG BRIBES  FIRMS PAY  TO DO BUSINESS
cut,1976,US bank rate cut
cut,1976,Storms cut Thai air and mil links
cut,1976,POSB to cut housing loan interest rate
cut,1976,ROLLEI TO CUT ITS WORKFORCE
cut,1976,Bank rate cut
cut,1976,Another cut in  bank  interest  rates
cut,1976,POWER CUT
cut,1976,M-cycles cut
cut,1976,Bank  rate cut
cut,1976,Bank rate cut
cut,1976,Police probe stock market phones cut-off
cut,1976,Singapore connexion  cut: Drug  kingpin  arrested
cut,1976,Fish for  S'pore:  10 pc cut  shock
cut,1976,Links cut
cut,1976,Peak hour  CSS fare  cut to 40c
cut,1976,MORE BANKS  CUT LENDING  RATES
cut,1976,Jobs freeze to cut spending
cut,1976,Bank rate cut
cut,1976,Ringgit's US dollar link cut off
cut,1976,1/4 pc cut
cut,1976,Wires cut
security,1976,Ship in  Indonesia'  cable  from  security  guard
road,1976,End of the road for Taffy Hunt
bus,1976,MOTORIST DIjES  IN BUS-CAR  COLLISION
bus,1976,Nine die in bus mishap
bus,1976,6 killed in rebel ambush on bus
bus,1976,$smil-NWC  hike  for bus  workers
bus,1976,Costlier bus rides
bus,1976,GRENADE ATTACK ON CITY BUS: 24  INJURED
bus,1976,Train cuts bus into two
bus,1976,Bus crash kills 15
bus,1976,Bus plunge kills 34
britain,1976,Oil setback for Britain
britain,1976,EEC: It's a plebiscite for Britain
britain,1976,Britain's Dangermen
britain,1976,BRITAIN TO  ADMIT SOME  REFUGEES
britain,1976,BRITAIN'S TOP PRISON
britain,1976,BRITAIN'S  ??46 BILL  NATIONAL  DEBT
britain,1976,Giscard for Britain
warning,1976,Oil price  warning
warning,1976,WAGES:  DEVAN  WARNING
warning,1976,Dirty hawkers get warning
warning,1976,Stern action' warning
warning,1976,STAY INDOORS' WARNING AS POLICE COMB BUSHES
warning,1976,Govt warning on pay hikes
warning,1976,Warning  on the  danger  pills
warning,1976,Hands off  Portugal'  warning
warning,1976,Dr. K's warning
warning,1976,Oil price: New K warning
ship,1976,Interpol  alerted  to look  out for  runaway  ship
ship,1976,Ship in  Indonesia'  cable  from  security  guard
ship,1976,Police to  bring runaway ship back
ship,1976,Crew of sunken ship saved
ship,1976,Kidnap charge  on  runaway  ship's  owner
ship,1976,"$200,000 hashish seized from ship"
ship,1976,S'pore  ship  held in  Aussie  port
ship,1976,Ship on  fire:  25  crew  saved
ship,1976,GRENADE DRAMA IN REFUGEE SHIP
ship,1976,Crew dies in ship's engine room blast
ship,1976,Singapore-bound ship sinks off Trengganu
ship,1976,Stricken ship sends SOS
ship,1976,Bomb in ship
ship,1976,Taiwan ship  grounded
ship,1976,Soviet ship to the rescue
ship,1976,Gunmen seize ship
fall,1976,FURTHER FALL IN INFLATION RATE
fall,1976,Death fall of mother and child
fall,1976,Skydiver's death fall
fall,1976,Little Lee-Ann survives threefloor fall
fall,1976,Unwary  Romeos  fall prey  to sexy  girl  decoys
end,1976,End of the road for Taffy Hunt
end,1976,"End the figh ting  call  by NZ, S'pore"
end,1976,Heykal: End to M-East conflict in 5 years
end,1976,Offer to end Korean UN  command
end,1976,Bid to  end  Japan-China  row
end,1976,End of ordeal for Singaporean
end,1976,End strike order
end,1976,War games end
plane,1976,13 killed in plane crash
plane,1976,Bid to hijack plane
plane,1976,SIA plane in  emergency landing at  Hongkong
plane,1976,US halts Cambodia airlift after plane is hit
plane,1976,Ethiopia plane attacked
plane,1976,Singapore seizes  plane
plane,1976,LATEST  Why plane crashed
plane,1976,S. Vietnam plane (low on fuel) lands at Paya Lebar
plane,1976,PLANE FLIES IN WITH PRISONERS
plane,1976,Singaporean a hostage on the plane
plane,1976,SIA plane drama
plane,1976,Plane with  150 soldiers  crashes
plane,1976,LATEST  Arms seized  from three  in plane
chief,1976,Ex-Red Army woman chief in Bangkok?
chief,1976,Angry AA chief hits out at Govt
chief,1976,Villagers  nab gang  chief
chief,1976,Fuad 'ready  to take over  as Chief  Minister5
chief,1976,Crash kills party chief
chief,1976,Kidnap-murder  of girl:  Mafia chief held
chief,1976,Ex-Haw Par chief Watson  faces a year  in prison
chief,1976,Argentine chief of intelligence shot dead
chief,1976,Police chief honoured
chief,1976,LATEST  EPIDEMIC: CHIEF MO CHARGED
chief,1976,Drug  ring  chief's  killer  held in  KL
chief,1976,REDS SHOOT POLICE CHIEF
chief,1976,SHOT  PERAK  POLICE  CHIEF  DIES
chief,1976,Liberal  chief  charged
order,1976,Leave' order
order,1976,GET OUT' ORDER WITH A GUN
order,1976,Police order probe
order,1976,Shoot back' order
order,1976,End strike order
border,1976,"$250,000 opium  haul at  Thai border"
border,1976,Guns  open  up on  border Reds
border,1976,Thai alert as Khmers take border town
border,1976,$2.7 mil drug haul at border
border,1976,Three slain in border clash
border,1976,$1.5 mil heroin haul at border: Two held
border,1976,Reds kill 2 officers  in border ambush
border,1976,Troops  kill  2 more  border  Reds
story,1976,The Ali story
story,1976,The Ali story
story,1976,The Dewi story
story,1976,Sad tangled  story' of  nurse's suicide
story,1976,THE GREATEST LOVE STORY EVER FILMED
rate,1976,FURTHER FALL IN INFLATION RATE
rate,1976,US bank rate cut
rate,1976,British bank rate lower
rate,1976,POSB to cut housing loan interest rate
rate,1976,Bank rate cut
rate,1976,Bank  rate cut
rate,1976,Bank rate cut
rate,1976,Flat-rate  fine for  motorists
rate,1976,Banks lower prime rate to 81/2
rate,1976,US bank rate lowered
rate,1976,Banks  lower  prime  lending  rate
rate,1976,POSB rate now 5??pc
rate,1976,! OCBC   cuts  lending  rate by  1/2 PC
rate,1976,DBS cuts rate
rate,1976,Bank rate cut
rate,1976,Bank rate dips  to lowest level since 1962
rate,1976,Bank rate up
rhodesia,1976,Rhodesia 'no'  to African  leaders
hk,1976,Third top HK  officer held for  graft
hk,1976,HK 'no' to 35
hk,1976,SIA BOEING IN HK AIRPORT DRAMA
hk,1976,ELSIE EXPECTED TO HIT HK TODAY
hk,1976,Airport heroin haul: Four from HK held
hk,1976,Heroin: HK man held
hk,1976,"$350,000 armed hold-up in HK tunnel"
hk,1976,THE TEENAGE CALL-GIRLS OF HK
rebels,1976,Rebels take key bases
rebels,1976,Rebels open fire on jumbo jet
rebels,1976,Rebels get closer
rebels,1976,Marcos accepts rebels
rebels,1976,Rebels fighting Red troops
rebels,1976,Marcos'  offer  to  Muslim rebels
minister,1976,Former  minister  jailed
minister,1976,USNO:  Deputy  minister  behind  Berjaya
